"pais","codigo_pais","anio","poblacion","gini","dualismo_sectorial","pib","inversion_extranjera","diversidad_etnica","tipo_regimen","gasto_educ","gasto_salud","gasto_segsocial","bal_legislativo","represion"
"Brasil","BRA",1978,38.8251686096191,56,,7241.75,0.998999546913937,1,2,3.7,1.1,0.6,0,1
"Brasil","BRA",1979,38.3993530273438,59.15,,7596.11,1.07525692149629,1,2,3.9,1.1,0.7,0,1
"Brasil","BRA",1980,38.0463600158691,56,,8046.65,0.813106376209214,1,2,3.8,1.7,0.1,0,1
"Brasil","BRA",1981,37.7707214355469,55,-18.5643050011587,7381.35,0.956135069024986,1,2,3.4,1,0.1,0,1
"Brasil","BRA",1982,37.5553512573242,54.2,-20.5320994156266,7307.37,1.03307874048929,1,2,2.8,0.4,0.1,0,1
"Brasil","BRA",1983,37.3718452453613,57,-16.1620937898924,6871.77,0.791423641583427,1,2,2.9,0.4,2,0,1
"Brasil","BRA",1984,37.1833038330078,56,-18.3391379075824,6958,0.762592173993246,1,2,4.1,0.5,1.7,0,1
"Brasil","BRA",1985,36.9632110595703,53,-17.0591000496666,7116.42,0.646354159821139,1,3,2.4,,,0,0
"Brasil","BRA",1986,36.7079925537109,56,-14.7428102539125,7833.99,0.128665462375748,1,3,2.4,0.3,3.3,0,0
"Brasil","BRA",1987,36.4209861755371,57,-14.5902406795753,7839.83,0.397505322708208,1,3,3.1,1.1,2.3,-0.273100614547729,0
"Brasil","BRA",1988,36.0931396484375,59,-14.0844619981879,7588.71,0.848675005546145,1,3,2.9,1.1,1.6,-0.273100614547729,0
"Brasil","BRA",1989,35.7157859802246,61,-14.6811239353657,7514.71,0.265745409647488,1,3,3.1,1,2.2,-0.273100614547729,0
"Brasil","BRA",1990,35.28466796875,59,-14.6999992370605,7180.6,0.214091608374832,1,4,2.9,0.4,2.9,-0.273100614547729,0
"Brasil","BRA",1991,34.7987976074219,,,7132.75,0.270782606204944,1,4,3.1,0.6,3.1,-0.194831047207117,0
"Brasil","BRA",1992,34.2637138366699,57.3,-20.5799992370605,6983.68,0.527694958047551,1,4,3.4,1.7,2.5,-0.194831047207117,0
"Brasil","BRA",1993,33.6909217834473,58,-19.8399996185303,7196.84,0.294775601389327,1,4,4.1,1.6,3.6,-0.194831047207117,0
"Brasil","BRA",1994,33.0961036682129,,,7482.72,0.56239697371473,1,4,4.3,1.6,3.4,-0.194831047207117,0
"Brasil","BRA",1995,32.4929046630859,58,-20.3287499898752,7640.94,0.631899577164592,1,4,4.1,1.3,3.4,-0.130604351405054,0
"Brasil","BRA",1996,31.8831253051758,58,-18.88630928657,7692.33,1.33383730367965,1,4,4,0.9,4.2,-0.130604351405054,0
"Brasil","BRA",1997,31.270845413208,58,-18.8036083904122,7826.72,2.25550875422058,1,4,4.4,0.8,6.1,-0.130604351405054,0
"Brasil","BRA",1998,30.6735820770264,57,-17.8752627837181,7744.86,3.78193471717881,1,4,4.3,0.8,5.7,-0.130604351405054,0
"Brasil","BRA",1999,30.1113719940186,57,-18.7267392668594,7613.45,4.86928252589908,1,4,4.7,0.9,5.8,-0.0380116477608681,0
"Brasil","BRA",2000,29.5964527130127,,,7790.53,5.08440307106786,1,4,4.7,2.5,5,-0.0380116477608681,0
"Brasil","BRA",2001,29.1338634490967,57,-14.6266208480654,7821.93,4.05673344429528,1,4,5.2,2.6,5.4,-0.0380116477608681,0
"Brasil","BRA",2002,28.7167510986328,57,-13.982367761366,7945.03,3.29026293217977,,4,7.3,2.8,5.5,-0.0380116477608681,0
"Brasil","BRA",2003,28.329948425293,56,-13.3140381650042,7793.46,1.83603412649307,,4,6.9,2.9,5.2,-0.0304834023118019,0
"Brasil","BRA",2004,27.9523239135742,55,-14.0866048355057,8158.04,2.73678505766453,,4,6.5,2.9,4.8,-0.0304834023118019,0
"Brasil","BRA",2005,27.568151473999,55,-14.7916092415103,8349.95,1.75246340532158,,4,6.1,3,4.6,-0.0304834023118019,0
"Brasil","BRA",2006,27.1743507385254,48.6,-13.8160775296451,8606.51,1.77957514430664,,4,5.9,2.6,4.1,-0.0304834023118019,0
"Brasil","BRA",2007,26.7729415893555,53,-12.7372826861572,9041.7,3.2615386207618,,4,5.9,2.3,3.9,0.0575499981641769,0
"Brasil","BRA",2008,26.3602027893066,53,-11.4858373600095,9317.37,3.06719928119314,,4,,,,0.0575499981641769,0
"Brasil","BRA",2009,25.9334583282471,52,-11.3732737661118,9352.81,1.94304186327731,,4,,,,0.0575499981641769,0
"Brasil","BRA",2010,25.4917850494385,,,,2.48917140001372,,4,,,,0.0575499981641769,0
"Brasil","BRA",2011,25.0359077453613,,-9.84372917787208,,2.88847291439674,,4,,,,0.140349999070168,0
"Brasil","BRA",2012,24.5679588317871,,,,3.38452993660852,,4,,,,0.140349999070168,0
"Chile","CHL",1970,39.7063102722168,50.1,,4550.41,,0,4,3.9,1.7,,0.106666699051857,0
"Chile","CHL",1971,39.3106880187988,46,,4855.88,,0,4,4.9,3,,0.106666699051857,0
"Chile","CHL",1972,38.848560333252,44,,4695.32,,0,4,8.5,4.3,12.8,0.106666699051857,0
"Chile","CHL",1973,38.3149185180664,,,4384.99,,0,4,4.4,2.6,6.1,0.157894747331738,0.5
"Chile","CHL",1974,37.7023391723633,,,4520.48,,0,2,4.1,2.5,6.4,0,1
"Chile","CHL",1975,37.0115394592285,,,3774.56,0.691900090913834,0,2,4.1,2.4,8.2,0,1
"Chile","CHL",1976,36.2402114868164,,,3837.7,-0.0101445107379703,0,2,4.1,2.1,7.6,0,1
"Chile","CHL",1977,35.4080429077148,51.8,,4161.94,0.157195683448951,0,2,4.7,2.2,8.4,0,1
"Chile","CHL",1978,34.5636749267578,51.5,,4461.88,1.17536807925107,0,2,4.4,2.2,9,0,1
"Chile","CHL",1979,33.7692718505859,49.4,,4819.76,1.17705104291612,0,2,4.2,1.9,8.8,0,1
"Chile","CHL",1980,33.0690841674805,51.3,-9.04683938259846,5102.47,0.772514230897491,0,2,4.1,2.1,9,0,1
"Chile","CHL",1981,32.4793891906738,50.6,-9.17511150524142,5311.37,1.173231705445,0,2,4.3,1.9,10.8,0,1
"Chile","CHL",1982,31.9901218414307,53.9,-10.70583335975,4416.28,1.64753298786099,0,2,5,2.3,14.3,0,1
"Chile","CHL",1983,31.5854434967041,54.2,-9.93694977867985,4184.33,0.682838919886973,0,2,4.4,1.9,13.6,0,1
"Chile","CHL",1984,31.2391567230225,55.5,-8.45914181019344,4388.33,0.405558500463621,0,2,4.3,2,13.6,0,1
"Chile","CHL",1985,30.9320163726807,53.2,-12.564245875234,4376.25,0.875287473009227,0,2,4,1.8,11.8,0,1
"Chile","CHL",1986,30.6551151275635,53.9,-11.6350267164177,4544.88,1.78021919689612,0,2,3.7,1.7,10.8,0,1
"Chile","CHL",1987,30.4119644165039,47,-11.6753884457857,4767.9,4.26033818499218,0,2,3.2,2.1,8.8,0,1
"Chile","CHL",1988,30.2092685699463,54.5,-11.4289802519825,5043.93,3.92802009848822,0,2,2.8,2.2,7.6,0,1
"Chile","CHL",1989,30.057409286499,57.3,-10.7127369144586,5522.42,4.52174833115272,0,2,2.6,2.1,7.1,0,1
"Chile","CHL",1990,29.958459854126,46,-10.5914353261053,5636.4,2.09512823158912,0,3,2.5,2,7.2,-0.150000013411045,0
"Chile","CHL",1991,29.9132022857666,55.4,-9.17244203496796,5974.22,2.25866517170375,0,3,2.5,2,6.8,-0.150000013411045,0
"Chile","CHL",1992,29.9033203125,53,-8.06619953043965,6628.8,2.10511183024101,0,3,2.6,2.2,6.7,-0.150000013411045,0
"Chile","CHL",1993,29.8900413513184,50,-7.37753745612183,7002.86,2.1686169327275,0,3,2.7,2.3,6.8,-0.150000013411045,0
"Chile","CHL",1994,29.8256301879883,54,-6.76598159981893,7330.61,4.681599492343,0,3,2.7,2.3,6.4,-0.266666604671627,0
"Chile","CHL",1995,29.6779041290283,57.2,-6.46136518535345,8065.16,4.14440512902809,0,3,2.7,2.2,6.2,-0.266666604671627,0
"Chile","CHL",1996,29.4386444091797,54,-9.35744344350463,8591.47,6.35433420076883,0,3,3,2.3,6.6,-0.266666604671627,0
"Chile","CHL",1997,29.1175270080566,,-8.4640916644955,9079.52,6.36573425473803,0,3,3.1,2.3,6.6,-0.266666604671627,0
"Chile","CHL",1998,28.7241020202637,54,-8.27825438584604,9266.02,5.83042491236693,0,3,3.5,2.5,7,-0.262499997857958,0
"Chile","CHL",1999,28.2746047973633,57.3,-8.19263720180348,9134.63,12.0021669975968,0,3,3.8,2.6,7.9,-0.262499997857958,0
"Chile","CHL",2000,27.7827186584473,54,-8.50493207868304,9449,6.12643258646448,0,3,3.7,2.8,7.2,-0.262499997857958,0
"Chile","CHL",2001,27.2521915435791,,-8.4402807685224,9690.41,5.80583194736489,0,3,3.9,3,7.2,-0.262499997857958,0
"Chile","CHL",2002,26.6852874755859,,-7.98095889964224,9788.15,3.59222180096325,,3,4,3,7.1,-0.179150003939867,0
"Chile","CHL",2003,26.0934562683105,53,-8.32719400132305,10080.4,5.53366944107388,,3,3.8,3,6.7,-0.179150003939867,0
"Chile","CHL",2004,25.489896774292,,-8.67865641787984,10662.7,7.12776404793889,,3,3.6,2.8,6.1,-0.179150003939867,0
"Chile","CHL",2005,24.8863296508789,,-8.60722812971253,11219.3,5.61380095699689,,4,3.3,2.8,6,-0.179150003939867,0
"Chile","CHL",2006,24.2865142822266,50.9,-8.93226172693344,11645.3,4.71864918299001,,4,3.1,2.8,5.5,-0.150000002235174,0
"Chile","CHL",2007,23.6962909698486,,-8.60759654848669,12136,7.24461546329485,,4,3.2,3,5.4,-0.150000002235174,0
"Chile","CHL",2008,23.1310291290283,,-8.06634432377066,12583.3,8.42323354727521,,4,,,,-0.150000002235174,0
"Chile","CHL",2009,22.6083583831787,50.8,-7.63812783749525,11998.8,7.47866041591962,,4,,,,-0.150000002235174,0
"Chile","CHL",2010,22.140209197998,,-7.13602174535068,,7.22991507954493,,4,,,,-0.216599993407726,0
"Chile","CHL",2011,21.7318954467773,50.1,-6.71781982744425,,9.33416900349146,,4,,,,-0.216599993407726,0
"Chile","CHL",2012,21.3798961639404,,,,10.719522744888,,4,,,,-0.216599993407726,0
"Colombia","COL",1970,45.8400421142578,54,,3064.73,0.597357169394858,1,3,,,,-0.25,0
"Colombia","COL",1971,45.4647560119629,51,,3174.95,0.551484797003535,1,3,1.7,0.8,,-0.25,0
"Colombia","COL",1972,45.0297966003418,51,,3292.85,0.212850631985683,1,3,2,0.7,,-0.25,0
"Colombia","COL",1973,44.5495796203613,,,3425.06,0.231127578412019,1,3,1.9,0.8,,-0.25,0
"Colombia","COL",1974,44.0427436828613,52,,3576.33,0.330554647622232,1,3,1.8,4.6,,-0.178392000496387,0
"Colombia","COL",1975,43.5235900878906,56,,3526.52,0.28299783227559,1,3,2,4.2,,-0.178392000496387,0
"Colombia","COL",1976,43.0015907287598,50.8,,3643.5,0.162957709433182,1,3,1.9,3.9,,-0.178392000496387,0
"Colombia","COL",1977,42.4775886535645,,,3750.78,0.333830170751929,1,3,1.4,3.8,,-0.178392000496387,0
"Colombia","COL",1978,41.9475593566895,54.5,,4000.95,0.459947750764991,1,3,2.1,4.2,,-0.188442204147577,0
"Colombia","COL",1979,41.4040794372559,55,,4108.43,0.454539120262692,1,3,2.4,4.5,,-0.188442204147577,0
"Colombia","COL",1980,40.8448829650879,44.6,18.5111249133667,4215.15,0.470462125336216,1,3,2.5,1.2,,-0.188442204147577,0
"Colombia","COL",1981,40.2671737670898,,,4254.65,0.728254276544348,1,3,2.7,1.2,,-0.188442204147577,0
"Colombia","COL",1982,39.681583404541,56,,4223.17,0.939231721644753,1,3,2.8,1.2,3,-0.201005045324564,0
"Colombia","COL",1983,39.1134948730469,43.4,,4164.87,1.59566957867312,1,3,2.9,1.1,2.7,-0.201005045324564,0
"Colombia","COL",1984,38.5939140319824,,,4173.5,1.52667282755931,1,3,3.2,1.2,3,-0.201005045324564,0
"Colombia","COL",1985,38.1411514282227,44.7,16.0516162164418,4157.73,2.93170086770067,1,3,2.7,0.7,2.7,-0.201005045324564,0
"Colombia","COL",1986,37.7603378295898,,16.6296294891093,4284.28,1.92888406564017,1,3,3.2,1.1,2.4,-0.168341706506908,0
"Colombia","COL",1987,37.4381294250488,,17.3166203241475,4418.93,0.877016641418515,1,3,3.2,1.2,,-0.168341706506908,0
"Colombia","COL",1988,37.1513137817383,51.2,16.0731589796416,4514.99,0.517691459384433,1,3,2.7,1.1,,-0.168341706506908,0
"Colombia","COL",1989,36.8693046569824,53.2,15.3176480623137,4538.83,1.45674957383353,1,3,3.3,1.3,,-0.168341706506908,0
"Colombia","COL",1990,36.5708503723145,,15.3480928165791,4620.41,1.2414894472161,1,3,3.2,1,2.6,-0.15829149261117,0
"Colombia","COL",1991,36.2513809204102,56.7,16.1222753441753,4590.01,1.10791699892495,1,3,3.3,0.9,2.5,-0.15829149261117,0
"Colombia","COL",1992,35.9158515930176,48,14.3982640823689,4789.74,1.47870562373687,1,3,3.2,0.9,2.8,-0.0384615031071007,0
"Colombia","COL",1993,35.5650787353516,60.4,12.7791041763883,4969.15,1.71873896468588,1,3,3.4,1.5,3,-0.0384615031071007,0
"Colombia","COL",1994,35.2022972106934,58,14.7759062444264,5112.22,1.77042271317566,1,3,3.5,2.1,4.1,-0.154321050737053,0
"Colombia","COL",1995,34.8300628662109,56.5,14.2835703461964,5271.82,1.04680225890961,1,3,4.4,3.7,4.9,-0.154321050737053,0
"Colombia","COL",1996,34.4475746154785,54,12.6205654237786,5212.62,3.20262764155841,1,3,4.4,3.1,7,-0.154321050737053,0
"Colombia","COL",1997,34.0540657043457,57.9,12.7090314024578,6174.17,5.21492782764352,1,3,4.5,3.4,5.2,-0.154321050737053,0
"Colombia","COL",1998,33.6522064208984,57.25,13.2628143001081,6067.05,2.87354601716879,1,3,4.9,4.1,4.5,-0.154321050737053,0
"Colombia","COL",1999,33.2453689575195,55,12.8606767982882,5598.54,1.74959319478361,1,3,4.4,3.3,4,-0.114906798582524,0
"Colombia","COL",2000,32.8360900878906,55,7.84956309073011,5816.84,2.4392265533233,1,3,4.2,2.9,4.6,-0.114906798582524,0
"Colombia","COL",2001,32.4257774353027,55,-13.2245825102638,5889.71,2.58844282363372,1,3,4.4,3.1,5,-0.114906798582524,0
"Colombia","COL",2002,32.0147018432617,57,-11.8997606472926,5953.58,2.1787237966637,,3,5.1,2.8,5.2,-0.114906798582524,0
"Colombia","COL",2003,31.6029396057129,53,-12.760282348416,6153.05,1.81707877749359,,3,5.2,2.8,4.8,-0.096950002014637,0
"Colombia","COL",2004,31.1902599334717,55,-10.8813793616125,6366.68,2.57581835370719,,3,4.9,2.3,6.1,-0.096950002014637,0
"Colombia","COL",2005,30.7770671844482,54,-12.9577882403864,6662.06,6.98567397262212,,3,4.8,2.2,7.5,-0.096950002014637,0
"Colombia","COL",2006,30.3635787963867,57,-12.6140642685329,7067.79,4.14724370031399,,3,4.7,2.2,7.2,-0.096950002014637,0
"Colombia","COL",2007,29.9515323638916,56,-11.8701218879966,7523.29,4.28188179680552,,3,,,,-0.237649992108345,0
"Colombia","COL",2008,29.5444869995117,54,-10.3844562327055,7644.46,4.32877716230725,,3,,,,-0.237649992108345,0
"Colombia","COL",2009,29.1467056274414,55,-10.6337453447874,7528.69,3.43620621687361,,3,,,,-0.237649992108345,0
"Colombia","COL",2010,28.7609252929688,54,-11.3015192474884,,2.24025634451712,,3,,,,-0.237649992108345,0
"Colombia","COL",2011,28.3877277374268,,-10.7511432431607,,4.3670523114616,,3,,,,-0.301849991083145,0
"Colombia","COL",2012,28.0258941650391,,-10.5910609139609,,4.06109427942219,,3,,,,-0.301849991083145,0
"Costa Rica","CRI",1970,44.778678894043,,,6485.47,,0,4,3.4,0.4,4.5,0.131578957661986,0
"Costa Rica","CRI",1971,44.1972427368164,43,,6707.92,,0,4,5,1.3,4.8,0.131578957661986,0
"Costa Rica","CRI",1972,43.5638236999512,,,6934.86,,0,4,5,1,4.4,0.131578957661986,0
"Costa Rica","CRI",1973,42.878173828125,,,7205.52,,0,4,5.1,1.6,5.1,0.131578957661986,0
"Costa Rica","CRI",1974,42.1393165588379,45.2,,7419.67,,0,4,5.1,1.1,5.7,0.0350876562297344,0
"Costa Rica","CRI",1975,41.3549995422363,,,7423.12,,0,4,5.5,1,4.6,0.0350876562297344,0
"Costa Rica","CRI",1976,40.5336418151855,,,7649.91,,0,4,6,1.1,1.9,0.0350876562297344,0
"Costa Rica","CRI",1977,39.6993217468262,49,,8192.43,2.03422237422773,0,4,5.5,0.9,1.9,0.0350876562297344,0
"Costa Rica","CRI",1978,38.8923835754395,,,8338.66,1.37942429507652,0,4,6,1.2,1.8,0.0526315495371819,0
"Costa Rica","CRI",1979,38.1579666137695,45,,8503.85,1.07792814050876,0,4,6.2,1.1,2.2,0.0526315495371819,0
"Costa Rica","CRI",1980,37.5254592895508,,,8430.85,1.0887007166636,0,4,6.2,7.2,2.1,0.0526315495371819,0
"Costa Rica","CRI",1981,36.9932556152344,47.5,,7723.6,2.65263404626055,0,4,5,6.2,3.4,0.0526315495371819,0
"Costa Rica","CRI",1982,36.5524444580078,42,,6958.29,1.10871497187404,0,4,4.2,6,2.6,0.18421046808362,0
"Costa Rica","CRI",1983,36.2097320556641,45.1,-14.3198681361642,6972.86,1.52648567512079,0,4,4.7,5.3,3.2,0.18421046808362,0
"Costa Rica","CRI",1984,35.9702949523926,,-17.3741322144175,7239.36,1.21682869422499,0,4,4.2,5.6,5.1,0.18421046808362,0
"Costa Rica","CRI",1985,35.8295516967773,,-15.4417526880018,7177.23,1.45727359455223,0,4,5.1,5,7.4,0.18421046808362,0
"Costa Rica","CRI",1986,35.7859840393066,42,-13.6975948109548,7355.61,1.11356633711091,0,4,4.3,5.1,6.8,0.0701754651963711,0
"Costa Rica","CRI",1987,35.8166961669922,,-14.59847527437,7346.3,1.37473330141009,0,4,4.7,5.8,6.8,0.0701754651963711,0
"Costa Rica","CRI",1988,35.8712768554688,,-15.0712626997277,7326.57,2.01525147225191,0,4,4.4,6,5.2,0.0701754651963711,0
"Costa Rica","CRI",1989,35.8899574279785,42,-13.7840443315054,7432.19,1.47529957584235,0,4,4.5,6.8,4.6,0.0701754651963711,0
"Costa Rica","CRI",1990,35.8317604064941,42,-13.6281632457374,7464.17,2.19492046746102,0,4,4.2,7.2,4.6,-0.0263158138841391,0
"Costa Rica","CRI",1991,35.6870574951172,43,-12.0599597496454,7288.95,2.49073417518273,0,4,4.4,8.6,4.9,-0.0263158138841391,0
"Costa Rica","CRI",1992,35.4637985229492,43,-10.7552716852884,7710.86,2.63599548284879,0,4,4.3,7.2,5.4,-0.0263158138841391,0
"Costa Rica","CRI",1993,35.163890838623,43,-9.5646585113482,8040,2.55958224314622,0,4,4.3,6.8,5.2,-0.0263158138841391,0
"Costa Rica","CRI",1994,34.7948417663574,44,-8.0096188219444,8158.94,2.8188409747343,0,4,4.4,7.1,5.4,0.0614035092294216,0
"Costa Rica","CRI",1995,34.3641242980957,43,-7.9038126126971,8179.43,2.87399537538105,0,4,4.4,7.1,6.2,0.0614035092294216,0
"Costa Rica","CRI",1996,33.8757743835449,44,-8.7525967757284,8000.4,3.60501360389632,0,4,4.8,9.8,6,0.0614035092294216,0
"Costa Rica","CRI",1997,33.3333053588867,43,-7.6076466893032,8232.84,3.18162573854235,0,4,5.2,7.3,5.7,0.0614035092294216,0
"Costa Rica","CRI",1998,32.7443580627441,43,-7.2667400173988,8599.44,4.34754441757678,0,4,5.3,7.4,6,0.00877195596694946,0
"Costa Rica","CRI",1999,32.1157569885254,45,-9.1582248571393,8967.01,3.9215432478845,0,4,5.6,7.3,6.3,0.00877195596694946,0
"Costa Rica","CRI",2000,31.4539852142334,44,-10.943540404408,8939.73,2.56210393975539,0,4,4.4,5.4,5.6,0.00877195596694946,0
"Costa Rica","CRI",2001,30.7606754302979,48,-6.79940293029718,8968.42,2.80656645730923,0,4,4.7,6,5.4,0.00877195596694946,0
"Costa Rica","CRI",2002,30.0424785614014,48,-7.36425556338938,9075.44,3.91439523244983,,4,5.1,6,5.3,-0.0789999924600124,0
"Costa Rica","CRI",2003,29.315523147583,47,-6.35322689088502,9407.71,3.2827954940044,,4,5.1,6.1,5.3,-0.0789999924600124,0
"Costa Rica","CRI",2004,28.5996437072754,46,-6.17672457873086,9622.32,4.26876170926325,,4,4.9,6,5.2,-0.0789999924600124,0
"Costa Rica","CRI",2005,27.9094142913818,45,-6.2065988911819,9949.06,4.31278039496076,,4,,5.9,,-0.0789999924600124,0
"Costa Rica","CRI",2006,27.2496967315674,47,-5.08219555874227,10592.8,6.5216147900172,,4,4.7,6,,0.122800000011921,0
"Costa Rica","CRI",2007,26.619535446167,47,-4.71736231305234,11213.1,7.20346221897062,,4,,,,0.122800000011921,0
"Costa Rica","CRI",2008,26.0204315185547,47,-5.09432093742226,11408.7,6.96666906973611,,4,,,,0.122800000011921,0
"Costa Rica","CRI",2009,25.4525127410889,48,-4.88394897194551,11216.7,4.58263789283588,,4,,,,0.122800000011921,0
"Costa Rica","CRI",2010,24.9155769348145,46,-7.822012824619,,4.03773550486587,,4,,,,0.0701499916613102,0
"Costa Rica","CRI",2011,24.4121379852295,,-7.70011122524106,,5.27704541156623,,4,,,,0.0701499916613102,0
"Costa Rica","CRI",2012,23.9422550201416,,-7.33496197166126,,5.90782909570011,,4,,,,0.0701499916613102,0
"República Dominicana","DOM",1970,,,,,,,1,,,,0,0
"República Dominicana","DOM",1971,,,,,,,1,,,,0,0
"República Dominicana","DOM",1972,,,,,,,1,,,,0,0
"República Dominicana","DOM",1973,,,,,,,1,,,,0,0
"República Dominicana","DOM",1974,,,,,,,1,,,,0,0
"República Dominicana","DOM",1975,,,,,,,1,,,,0,0
"República Dominicana","DOM",1976,,,,,,,1,,,,0,0
"República Dominicana","DOM",1977,,,,,,,1,,,,0,0
"República Dominicana","DOM",1978,,,,,,,1,,,,0,0
"República Dominicana","DOM",1979,,,,,,,4,,,,0.0274725556373596,0
"República Dominicana","DOM",1980,,,,,,,4,,,,0.0274725556373596,0
"República Dominicana","DOM",1981,,,,,,,4,,,,0.0274725556373596,0
"República Dominicana","DOM",1982,,,,,,,4,,,,0.0274725556373596,0
"República Dominicana","DOM",1983,,,,,,,4,,,,0.0708333505317569,0
"República Dominicana","DOM",1984,,,,,,,4,,,,0.0708333505317569,0
"República Dominicana","DOM",1985,,,,,,,4,,,,0.0708333505317569,0
"República Dominicana","DOM",1986,,,,,,,4,,,,0.0708333505317569,0
"República Dominicana","DOM",1987,,,,,,,4,,,,0.0333333015441895,0
"República Dominicana","DOM",1988,,,,,,,4,,,,0.0333333015441895,0
"República Dominicana","DOM",1989,,,,,,,4,,,,0.0333333015441895,0
"República Dominicana","DOM",1990,,,,,,,4,,,,0.0333333015441895,0
"República Dominicana","DOM",1991,,,,,,,3,,,,0.149999991059303,0
"República Dominicana","DOM",1992,,,,,,,3,,,,0.149999991059303,0
"República Dominicana","DOM",1993,,,,,,,3,,,,0.149999991059303,0
"República Dominicana","DOM",1994,,,,,,,3,,,,0.149999991059303,0
"República Dominicana","DOM",1995,,,,,,,3,,,,0.0833333134651184,0
"República Dominicana","DOM",1996,,,,,,,4,,,,0.0833333134651184,0
"República Dominicana","DOM",1997,,,,,,,4,,,,0.0833333134651184,0
"República Dominicana","DOM",1998,,,,,,,4,,,,0.0833333134651184,0
"República Dominicana","DOM",1999,,,,,,,4,,,,0.385905992239714,0
"República Dominicana","DOM",2000,,,,,,,4,,,,0.385905992239714,0
"República Dominicana","DOM",2001,,,,,,,4,,,,0.385905992239714,0
"República Dominicana","DOM",2002,,,,,,,4,,,,0.123350001871586,0
"República Dominicana","DOM",2003,,,,,,,4,,,,0.123350001871586,0
"República Dominicana","DOM",2004,,,,,,,4,,,,0.123350001871586,0
"República Dominicana","DOM",2005,,,,,,,4,,,,0.123350001871586,0
"República Dominicana","DOM",2006,,,,,,,4,,,,0.106750000268221,0
"República Dominicana","DOM",2007,,,,,,,4,,,,0.106750000268221,0
"República Dominicana","DOM",2008,,,,,,,4,,,,0.106750000268221,0
"República Dominicana","DOM",2009,,,,,,,4,,,,0.106750000268221,0
"República Dominicana","DOM",2010,,,,,,,4,,,,0.196699996478856,0
"República Dominicana","DOM",2011,,,,,,,4,,,,0.196699996478856,0
"República Dominicana","DOM",2012,,,,,,,4,,,,0.196699996478856,0
"Ecuador","ECU",1970,44.0162124633789,68.3,,3156.34,,1,1,,0.5,,0,0
"Ecuador","ECU",1971,43.8681945800781,,,3342.22,,1,1,,0.4,,0,0
"Ecuador","ECU",1972,43.7146415710449,,,3477.6,,1,1,,1.8,,0,0
"Ecuador","ECU",1973,43.5498733520508,,,4080.35,,1,1,3.5,1.6,,0,0
"Ecuador","ECU",1974,43.3654670715332,,,4442.18,,1,1,2.8,1.4,,0,0
"Ecuador","ECU",1975,43.1558952331543,,,4685.04,,1,1,3.3,1.5,,0,0
"Ecuador","ECU",1976,42.9234657287598,,,4856.17,-0.218875557393475,1,1,2.9,1.4,,0,0
"Ecuador","ECU",1977,42.6714324951172,,,5187.04,0.312886954168931,1,1,3.4,1.5,,0,0
"Ecuador","ECU",1978,42.3975486755371,,,5432.72,0.407632553170582,1,1,3,1.8,,0,0
"Ecuador","ECU",1979,42.0988616943359,,,5478.76,0.4472610759275,1,3,3,1.6,,-0.36231885291636,0
"Ecuador","ECU",1980,41.7748069763184,,,5643.95,0.391465718880209,1,3,4.9,1.8,2.9,-0.36231885291636,0
"Ecuador","ECU",1981,41.4249229431152,,,5527.93,0.275093486735419,1,3,4.5,2.1,2.9,-0.36231885291636,0
"Ecuador","ECU",1982,41.0536231994629,,,5555.42,0.200703933173697,1,3,4.1,2.2,2.9,-0.36231885291636,0
"Ecuador","ECU",1983,40.6709823608398,,,4980.93,0.291502981668326,1,3,3.8,2,3.1,-0.36231885291636,0
"Ecuador","ECU",1984,40.2893676757813,,,4995.99,0.29563905461818,1,3,3.6,1.9,2.5,-0.0214285105466843,0
"Ecuador","ECU",1985,39.9170227050781,,,5070.38,0.361535121721331,1,3,3.7,1.1,2.6,-0.0214285105466843,0
"Ecuador","ECU",1986,39.557243347168,,,5079.57,0.528922805369612,1,3,4,1.1,2.2,-0.0214285105466843,0
"Ecuador","ECU",1987,39.2073783874512,44.5,,4677.19,0.882009256068712,1,3,3.8,1.4,2.6,-0.00704224314540625,0
"Ecuador","ECU",1988,38.8624038696289,43.9,16.6375283691116,4919.65,1.18756778476777,1,3,3.2,1.3,2.1,0.138888852670789,0
"Ecuador","ECU",1989,38.5149765014648,,16.4958286822053,4819.56,1.15183912614149,1,3,3,1.1,1.9,0.138888852670789,0
"Ecuador","ECU",1990,38.1602745056152,,13.927619537275,4705.33,0.826810818532832,1,3,2.7,1.6,2.6,0.138888852670789,0
"Ecuador","ECU",1991,37.7970733642578,,13.8342574014461,4991.21,0.941831073317196,1,3,2.5,1.4,1.8,-0.118055590428412,0
"Ecuador","ECU",1992,37.4279327392578,,13.0820257082773,5054.02,0.983758888252825,1,3,2.4,1.7,2,-0.118055590428412,0
"Ecuador","ECU",1993,37.0563735961914,,17.0091877995426,5010.82,2.50138260949827,1,3,3.6,1.8,2.3,-0.454545410815626,0
"Ecuador","ECU",1994,36.6873168945313,62.5,15.9658036082164,5136.63,2.53798138207953,1,3,2.5,1.8,3.1,-0.454545410815626,0
"Ecuador","ECU",1995,36.3236274719238,55.5,16.4225600291846,5107.83,1.85196858328035,1,3,2.8,1.8,3.1,-0.350649406202137,0
"Ecuador","ECU",1996,35.9669342041016,,14.7917212590151,5055.16,1.9808234758739,1,3,2.9,1.1,2.2,-0.350649406202137,0
